ID_NUMBER,ACTIVITY_LOCATION,VIOLATION_TYPE,VIOLATION_TYPE_DESC,VIOL_DETERMINED_BY_AGENCY,DATE_VIOLATION_DETERMINED,ACTUAL_RTC_DATE,SCHEDULED_COMPLIANCE_DATE,REGISTRY_ID,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_EPA_REGION,FAC_LAT,FAC_LONG,FAC_DERIVED_WBD,FAC_DERIVED_CD113,FAC_PERCENT_MINORITY,FAC_POP_DEN,DFR_URL
MAD001202258,MA,265.F,Interim Status Standards for Owners and Operators of HW TSDs: Ground-Water Monitoring,S  ,04/10/1990,07/21/1990,07/21/1990,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,09/10/1985,01/22/1986,11/01/1985,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,265.F,Interim Status Standards for Owners and Operators of HW TSDs: Ground-Water Monitoring,S  ,10/15/1985,05/29/1987,,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,265.F,Interim Status Standards for Owners and Operators of HW TSDs: Ground-Water Monitoring,S  ,04/10/1990,12/17/1990,07/21/1990,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,265.F,Interim Status Standards for Owners and Operators of HW TSDs: Ground-Water Monitoring,S  ,06/12/1991,06/21/1991,06/21/1991,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,264.H,Standards for Owners and Operators of HW TSDs: Financial Requirements,S  ,01/15/1985,03/27/1985,04/08/1985,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD985270610,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,01/11/2005,05/05/2005,02/21/2005,110000732814,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MAD001202258,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,09/24/1986,11/03/1986,11/03/1986,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,264.H,Standards for Owners and Operators of HW TSDs: Financial Requirements,S  ,09/24/1986,05/26/1987,,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,09/24/1986,05/26/1987,,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,262.A,Standards Applicable to Generators of HW: General,S  ,06/12/1991,10/09/1991,07/09/1991,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,03/23/1988,04/29/1988,05/06/1988,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,262.A,Standards Applicable to Generators of HW: General,S  ,06/12/1991,06/12/1991,,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,265.F,Interim Status Standards for Owners and Operators of HW TSDs: Ground-Water Monitoring,S  ,08/09/1989,10/02/1989,10/01/1989,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,265.F,Interim Status Standards for Owners and Operators of HW TSDs: Ground-Water Monitoring,S  ,10/15/1985,05/29/1987,06/29/1987,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,264.H,Standards for Owners and Operators of HW TSDs: Financial Requirements,S  ,08/09/1989,10/02/1989,10/01/1989,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,262.A,Standards Applicable to Generators of HW: General,S  ,01/15/1992,06/16/1992,,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,05/31/1994,09/30/1994,07/31/1994,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD001202258,MA,265.F,Interim Status Standards for Owners and Operators of HW TSDs: Ground-Water Monitoring,S  ,04/06/1988,07/29/1988,08/06/1988,110024356720,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAD043412147,MA,268.A,Land Disposal Restrictions: General,S  ,05/10/1993,06/20/1994,,110000310618,REICHOLD (FORMER),751 N MAIN ST,MANSFIELD,MA,2048,BRISTOL,1,42.0429,-71.21394000000001,10900040302,4,10.904000000000002,1158.51,http://echo.epa.gov/detailed-facility-report?fid=110000310618
MAD043412147,MA,262.A,Standards Applicable to Generators of HW: General,S  ,10/22/1991,11/12/1991,11/02/1991,110000310618,REICHOLD (FORMER),751 N MAIN ST,MANSFIELD,MA,2048,BRISTOL,1,42.0429,-71.21394000000001,10900040302,4,10.904000000000002,1158.51,http://echo.epa.gov/detailed-facility-report?fid=110000310618
MAD043412147,MA,268.A,Land Disposal Restrictions: General,S  ,05/10/1993,06/20/1994,06/20/1994,110000310618,REICHOLD (FORMER),751 N MAIN ST,MANSFIELD,MA,2048,BRISTOL,1,42.0429,-71.21394000000001,10900040302,4,10.904000000000002,1158.51,http://echo.epa.gov/detailed-facility-report?fid=110000310618
MAD043412147,MA,262.A,Standards Applicable to Generators of HW: General,S  ,10/22/1991,11/12/1991,11/06/1991,110000310618,REICHOLD (FORMER),751 N MAIN ST,MANSFIELD,MA,2048,BRISTOL,1,42.0429,-71.21394000000001,10900040302,4,10.904000000000002,1158.51,http://echo.epa.gov/detailed-facility-report?fid=110000310618
MAD043412147,MA,262.A,Standards Applicable to Generators of HW: General,S  ,08/22/1985,11/08/1985,10/04/1985,110000310618,REICHOLD (FORMER),751 N MAIN ST,MANSFIELD,MA,2048,BRISTOL,1,42.0429,-71.21394000000001,10900040302,4,10.904000000000002,1158.51,http://echo.epa.gov/detailed-facility-report?fid=110000310618
MAD043412147,MA,262.A,Standards Applicable to Generators of HW: General,S  ,10/22/1991,11/12/1991,11/04/1991,110000310618,REICHOLD (FORMER),751 N MAIN ST,MANSFIELD,MA,2048,BRISTOL,1,42.0429,-71.21394000000001,10900040302,4,10.904000000000002,1158.51,http://echo.epa.gov/detailed-facility-report?fid=110000310618
MAD066586678,MA,268.A,Land Disposal Restrictions: General,S  ,03/02/1989,08/01/1990,07/02/1990,110008405378,METALOY INC,WASHINGTON ST U S RTE 1,WRENTHAM,MA,2093,NORFOLK,1,42.049918,-71.300942,10900040301,4,5.403,680.41,http://echo.epa.gov/detailed-facility-report?fid=110008405378
MAD066586678,MA,FEA,Violation of a formal enforcement agreement or order. (3008(a) or 3013),S  ,10/20/1988,03/02/1989,03/15/1989,110008405378,METALOY INC,WASHINGTON ST U S RTE 1,WRENTHAM,MA,2093,NORFOLK,1,42.049918,-71.300942,10900040301,4,5.403,680.41,http://echo.epa.gov/detailed-facility-report?fid=110008405378
MAD066586678,MA,262.A,Standards Applicable to Generators of HW: General,S  ,03/31/1988,03/02/1989,06/17/1988,110008405378,METALOY INC,WASHINGTON ST U S RTE 1,WRENTHAM,MA,2093,NORFOLK,1,42.049918,-71.300942,10900040301,4,5.403,680.41,http://echo.epa.gov/detailed-facility-report?fid=110008405378
MAD066586678,MA,268.A,Land Disposal Restrictions: General,S  ,03/02/1989,08/01/1990,,110008405378,METALOY INC,WASHINGTON ST U S RTE 1,WRENTHAM,MA,2093,NORFOLK,1,42.049918,-71.300942,10900040301,4,5.403,680.41,http://echo.epa.gov/detailed-facility-report?fid=110008405378
MAD066586678,MA,262.A,Standards Applicable to Generators of HW: General,S  ,08/30/1985,01/02/1986,11/01/1985,110008405378,METALOY INC,WASHINGTON ST U S RTE 1,WRENTHAM,MA,2093,NORFOLK,1,42.049918,-71.300942,10900040301,4,5.403,680.41,http://echo.epa.gov/detailed-facility-report?fid=110008405378
MAD066586678,MA,262.A,Standards Applicable to Generators of HW: General,S  ,08/30/1985,03/31/1988,01/02/1986,110008405378,METALOY INC,WASHINGTON ST U S RTE 1,WRENTHAM,MA,2093,NORFOLK,1,42.049918,-71.300942,10900040301,4,5.403,680.41,http://echo.epa.gov/detailed-facility-report?fid=110008405378
MAC300094059,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,01/01/2013,03/27/2013,,110040848438,HOMELAND BUILDERS,465 SYKES ROAD,FALL RIVER,MA,2720,BRISTOL,1,41.73936,-71.11565999999999,10900040804,4,9.889,1881.44,http://echo.epa.gov/detailed-facility-report?fid=110040848438
MAC300094059,MA,262.A,Standards Applicable to Generators of HW: General,S  ,01/01/2013,03/27/2013,,110040848438,HOMELAND BUILDERS,465 SYKES ROAD,FALL RIVER,MA,2720,BRISTOL,1,41.73936,-71.11565999999999,10900040804,4,9.889,1881.44,http://echo.epa.gov/detailed-facility-report?fid=110040848438
MAD059724559,MA,262.A,Standards Applicable to Generators of HW: General,S  ,08/20/1992,11/19/1992,,110012709140,AGGREGATE INDUSTRIES NORTHEAST REGION,400 GREEN ST.,WRENTHAM,MA,2093,NORFOLK,1,42.027770000000004,-71.35177,10900040401,4,6.989,660.95,http://echo.epa.gov/detailed-facility-report?fid=110012709140
MAD059724559,MA,262.B,Standards Applicable to Generators of HW: Manifest Requirements Applicable to Small and Large Quantity Generators,S  ,08/20/1992,11/19/1992,,110012709140,AGGREGATE INDUSTRIES NORTHEAST REGION,400 GREEN ST.,WRENTHAM,MA,2093,NORFOLK,1,42.027770000000004,-71.35177,10900040401,4,6.989,660.95,http://echo.epa.gov/detailed-facility-report?fid=110012709140
MAD059724559,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,06/25/2010,09/07/2010,09/08/2011,110012709140,AGGREGATE INDUSTRIES NORTHEAST REGION,400 GREEN ST.,WRENTHAM,MA,2093,NORFOLK,1,42.027770000000004,-71.35177,10900040401,4,6.989,660.95,http://echo.epa.gov/detailed-facility-report?fid=110012709140
MAD981888365,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,05/21/2014,01/29/2015,12/08/2014,110008413172,SM LORUSSO,ELYSIUM ST,WRENTHAM,MA,2093,NORFOLK,1,42.073658,-71.357895,10900010602,4,6.917000000000001,991.62,http://echo.epa.gov/detailed-facility-report?fid=110008413172
MAD001033190,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/14/1990,10/10/1990,06/04/1990,110012241001,GLOBE MFG CO,456 BEDFORD ST,FALL RIVER,MA,2720,BRISTOL,1,41.700520000000004,-71.1477,10900040803,4,15.681,4737.73,http://echo.epa.gov/detailed-facility-report?fid=110012241001
MAD001033190,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,08/03/1993,09/13/1993,09/06/1993,110012241001,GLOBE MFG CO,456 BEDFORD ST,FALL RIVER,MA,2720,BRISTOL,1,41.700520000000004,-71.1477,10900040803,4,15.681,4737.73,http://echo.epa.gov/detailed-facility-report?fid=110012241001
MAD001033190,MA,268.A,Land Disposal Restrictions: General,S  ,12/20/1989,04/27/1990,,110012241001,GLOBE MFG CO,456 BEDFORD ST,FALL RIVER,MA,2720,BRISTOL,1,41.700520000000004,-71.1477,10900040803,4,15.681,4737.73,http://echo.epa.gov/detailed-facility-report?fid=110012241001
MAD001033190,MA,262.A,Standards Applicable to Generators of HW: General,S  ,12/20/1989,05/14/1990,,110012241001,GLOBE MFG CO,456 BEDFORD ST,FALL RIVER,MA,2720,BRISTOL,1,41.700520000000004,-71.1477,10900040803,4,15.681,4737.73,http://echo.epa.gov/detailed-facility-report?fid=110012241001
MAD001033190,MA,268.A,Land Disposal Restrictions: General,S  ,12/20/1989,04/27/1990,04/26/1990,110012241001,GLOBE MFG CO,456 BEDFORD ST,FALL RIVER,MA,2720,BRISTOL,1,41.700520000000004,-71.1477,10900040803,4,15.681,4737.73,http://echo.epa.gov/detailed-facility-report?fid=110012241001
MAD075348912,MA,262.A,Standards Applicable to Generators of HW: General,S  ,08/31/1987,09/04/1987,09/11/1987,110000834900,SAINT GOBAIN CONTAINERS,1 NATIONAL ST,MILFORD,MA,1757,WORCESTER,1,42.127778,-71.51055600000001,10900010601,4,14.458,1385.85,http://echo.epa.gov/detailed-facility-report?fid=110000834900
MAD075348912,MA,262.A,Standards Applicable to Generators of HW: General,S  ,08/21/1990,10/31/1990,10/05/1990,110000834900,SAINT GOBAIN CONTAINERS,1 NATIONAL ST,MILFORD,MA,1757,WORCESTER,1,42.127778,-71.51055600000001,10900010601,4,14.458,1385.85,http://echo.epa.gov/detailed-facility-report?fid=110000834900
MAD075348912,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,01/29/2009,05/01/2009,,110000834900,SAINT GOBAIN CONTAINERS,1 NATIONAL ST,MILFORD,MA,1757,WORCESTER,1,42.127778,-71.51055600000001,10900010601,4,14.458,1385.85,http://echo.epa.gov/detailed-facility-report?fid=110000834900
MAD075348912,MA,268.A,Land Disposal Restrictions: General,S  ,08/21/1990,10/31/1990,10/05/1990,110000834900,SAINT GOBAIN CONTAINERS,1 NATIONAL ST,MILFORD,MA,1757,WORCESTER,1,42.127778,-71.51055600000001,10900010601,4,14.458,1385.85,http://echo.epa.gov/detailed-facility-report?fid=110000834900
MAD075348912,MA,262.A,Standards Applicable to Generators of HW: General,S  ,01/23/1996,07/30/1996,04/29/1996,110000834900,SAINT GOBAIN CONTAINERS,1 NATIONAL ST,MILFORD,MA,1757,WORCESTER,1,42.127778,-71.51055600000001,10900010601,4,14.458,1385.85,http://echo.epa.gov/detailed-facility-report?fid=110000834900
MAD075348912,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/21/1987,09/03/1987,07/10/1987,110000834900,SAINT GOBAIN CONTAINERS,1 NATIONAL ST,MILFORD,MA,1757,WORCESTER,1,42.127778,-71.51055600000001,10900010601,4,14.458,1385.85,http://echo.epa.gov/detailed-facility-report?fid=110000834900
MAD075348912,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,06/27/2002,06/18/2004,05/09/2003,110000834900,SAINT GOBAIN CONTAINERS,1 NATIONAL ST,MILFORD,MA,1757,WORCESTER,1,42.127778,-71.51055600000001,10900010601,4,14.458,1385.85,http://echo.epa.gov/detailed-facility-report?fid=110000834900
MAD075348912,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,01/23/1996,07/30/1996,04/29/1996,110000834900,SAINT GOBAIN CONTAINERS,1 NATIONAL ST,MILFORD,MA,1757,WORCESTER,1,42.127778,-71.51055600000001,10900010601,4,14.458,1385.85,http://echo.epa.gov/detailed-facility-report?fid=110000834900
MAD075348912,MA,273.B,Standards for Universal Waste Management: Standards for Small Quantity Handlers ,S  ,03/25/2011,12/06/2011,10/24/2011,110000834900,SAINT GOBAIN CONTAINERS,1 NATIONAL ST,MILFORD,MA,1757,WORCESTER,1,42.127778,-71.51055600000001,10900010601,4,14.458,1385.85,http://echo.epa.gov/detailed-facility-report?fid=110000834900
MAD075348912,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,03/25/2011,12/06/2011,11/07/2011,110000834900,SAINT GOBAIN CONTAINERS,1 NATIONAL ST,MILFORD,MA,1757,WORCESTER,1,42.127778,-71.51055600000001,10900010601,4,14.458,1385.85,http://echo.epa.gov/detailed-facility-report?fid=110000834900
MAD001207638,MA,262.B,Standards Applicable to Generators of HW: Manifest Requirements Applicable to Small and Large Quantity Generators,S  ,08/06/1991,09/06/1991,09/06/1991,110024350110,MARATHON JEWELRY,90 ONEIL BLVD,ATTLEBORO,MA,2703,BRISTOL,1,41.93931,-71.27634,10900040401,4,15.23,1410.93,http://echo.epa.gov/detailed-facility-report?fid=110024350110
MAD001207638,MA,262.A,Standards Applicable to Generators of HW: General,S  ,08/06/1991,09/06/1991,09/06/1991,110024350110,MARATHON JEWELRY,90 ONEIL BLVD,ATTLEBORO,MA,2703,BRISTOL,1,41.93931,-71.27634,10900040401,4,15.23,1410.93,http://echo.epa.gov/detailed-facility-report?fid=110024350110
MAD001207638,MA,268.A,Land Disposal Restrictions: General,S  ,08/06/1991,11/21/1991,11/28/1991,110024350110,MARATHON JEWELRY,90 ONEIL BLVD,ATTLEBORO,MA,2703,BRISTOL,1,41.93931,-71.27634,10900040401,4,15.23,1410.93,http://echo.epa.gov/detailed-facility-report?fid=110024350110
MAD075698266,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/18/1987,05/18/1987,,110003443685,RAYTHEON CO,600 SPRING ST,DIGHTON,MA,2764,BRISTOL,1,41.865902,-71.129274,10900040302,4,15.814,921.38,http://echo.epa.gov/detailed-facility-report?fid=110003443685
MAD075698266,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/29/1985,05/18/1987,06/29/1985,110003443685,RAYTHEON CO,600 SPRING ST,DIGHTON,MA,2764,BRISTOL,1,41.865902,-71.129274,10900040302,4,15.814,921.38,http://echo.epa.gov/detailed-facility-report?fid=110003443685
MAD075698266,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/18/1987,06/30/1987,,110003443685,RAYTHEON CO,600 SPRING ST,DIGHTON,MA,2764,BRISTOL,1,41.865902,-71.129274,10900040302,4,15.814,921.38,http://echo.epa.gov/detailed-facility-report?fid=110003443685
MAD075698266,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/18/1987,06/30/1987,06/30/1987,110003443685,RAYTHEON CO,600 SPRING ST,DIGHTON,MA,2764,BRISTOL,1,41.865902,-71.129274,10900040302,4,15.814,921.38,http://echo.epa.gov/detailed-facility-report?fid=110003443685
MAD985294453,MA,262.A,Standards Applicable to Generators of HW: General,S  ,10/31/1991,01/10/1992,12/20/1991,110009593500,SPRINT LUBE & REPAIR,79 PROSPECT ST,MILFORD,MA,1757,WORCESTER,1,42.136359999999996,-71.53293000000001,10900010601,4,14.75,1281.34,http://echo.epa.gov/detailed-facility-report?fid=110009593500
MAD001439322,MA,262.A,Standards Applicable to Generators of HW: General,S  ,06/29/1999,11/17/1999,11/18/1999,110001938618,ROSENFELD CONCRETE CORP,75 PLAIN ST,HOPEDALE,MA,1747,WORCESTER,1,42.1104,-71.51351,10900030205,4,13.769,1097.25,http://echo.epa.gov/detailed-facility-report?fid=110001938618
MAD001439322,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,06/29/1999,11/30/1999,10/28/1999,110001938618,ROSENFELD CONCRETE CORP,75 PLAIN ST,HOPEDALE,MA,1747,WORCESTER,1,42.1104,-71.51351,10900030205,4,13.769,1097.25,http://echo.epa.gov/detailed-facility-report?fid=110001938618
MAD048969265,MA,262.A,Standards Applicable to Generators of HW: General,S  ,02/10/1986,05/22/1986,03/14/1986,110003434276,GARLAN CHAIN CO INC,1903 COUNTY ST,ATTLEBORO,MA,2703,BRISTOL,1,41.90189,-71.34186,10900040401,4,32.327,3163.61,http://echo.epa.gov/detailed-facility-report?fid=110003434276
MAD982201576,MA,262.A,Standards Applicable to Generators of HW: General,S  ,07/03/1986,07/03/1991,10/10/1986,110003479708,WOOD STREET GARAGE INC,84 WOOD ST,HOPKINTON,MA,1748,MIDDLESEX,1,42.22825,-71.54298,10700050101,4,9.549,582.22,http://echo.epa.gov/detailed-facility-report?fid=110003479708
